label,value
R,57.889135263186155
S,16.871903605509047
T,79.14817283937897
P,42.33350712326422
Q,54.7882365893917
R,17.69988658249933
S,98.9234864165347
T,71.48326693073578
P,85.68535471074819
Q,43.01107044524906
R,50.82417354511014
S,46.36703741033373
T,85.31116904638601
P,64.13283128495563
Q,64.84913515134406
R,77.68538585776764
S,58.172172532429244
T,15.894053465607415
P,78.60108648378856
Q,46.51429517544308
R,57.111184788621486
S,91.08717378144904
T,31.892672143746783
P,41.77433277847593
Q,31.846877779073928
R,39.791409023746674
S,60.632862882888375
T,37.36680901366975
P,63.50754144165658
Q,36.30017648395659
R,53.81442526619343
S,92.24094707603508
T,51.30512580989585
P,36.57895871496952
Q,10.819944070600554
R,58.758558488708786
S,85.31818402633125
T,29.178526473740213
P,82.96614515932123
Q,96.56249704971675
R,19.644372201133535
S,17.92709583774877
T,99.72143471627216
P,32.74614322584327
Q,51.990408077336454
R,32.531315838717845
S,54.5244611021433
T,84.61182654509616
P,44.92601132060297
Q,49.68259372660573
R,55.4449004545877
S,55.62924645977851
T,40.24600858774627
P,80.85139494113565
Q,85.89119783440137
R,51.98777776590319
S,44.60859072459909
T,23.676851719549862
P,59.611124784836576
Q,22.45435082606707
R,32.31634519360569
S,35.21051158266436
T,85.6981593892586
P,36.7076437577301
Q,15.09930667580795
R,13.76756871745232
S,76.6842715989929
T,11.44591685795818
P,62.94639228884663
Q,28.041602067619863
R,87.3644851898772
S,26.392399166972098
T,85.59593821767943
P,34.96592756700063
Q,18.16974934226359
R,42.67385688429221
S,61.24831050819224
T,13.662591781797426
P,23.898149435599326
Q,53.04627152893908
R,50.37107847941134
S,65.68484665878302
T,18.43110494367575
P,72.21094643709858
Q,99.66653081321408
R,58.010682724731616
S,74.31044345608476
T,37.27876401794157
P,95.09019654416392
Q,34.334701376625134
R,57.543605645620985
S,17.83866686331256
T,37.50883710841834
P,45.161184745307395
Q,49.96902130566251
R,29.285809780878484
S,33.82726315579682
T,20.885029444525756
P,94.53049285262874
Q,34.875224740568626
R,43.45326157001392
S,66.19465569034686
T,39.39574294532262
P,48.44915292987261
Q,75.61122321992507
R,39.690249007703905
S,91.48853213674133
T,34.145395848099604
