label,value
S,29.390957266280164
T,16.098179429381865
P,42.65960985753683
Q,26.540741507998586
R,89.79648022925596
S,34.33263451283874
T,17.705464812325697
P,88.41012112704914
Q,72.49128908429073
R,47.827356775873795
S,59.9631362461084
T,35.15277908037609
P,47.051781515927296
Q,45.76814931274315
R,50.97645012210154
S,14.295172398488084
T,99.56643620861956
P,63.54089086767462
Q,87.62081186662543
R,27.998504147617677
S,93.30752293214213
T,56.16415569231007
P,42.81190902569372
Q,70.59841877243409
R,88.11830498200551
S,38.42210043424646
T,66.55005559261461
P,71.69978606491773
Q,10.503936911059403
R,81.5591873100147
S,27.612412165449232
T,33.96016177605114
P,27.457250186469928
Q,99.20011056707962
R,40.37515911908128
S,52.48223820801179
T,18.399336605480446
P,32.7677428761383
Q,78.0891662864406
R,81.63526154124634
S,15.806594482278662
T,33.50982548916085
P,10.682939187116999
Q,34.5662004367598
R,34.04751030539818
S,24.98198708748437
T,17.862264967593504
P,56.57723473615737
Q,90.3598771873003
R,48.85493917533137
S,92.74937858963172
T,27.49412256674847
P,91.29464952686567
Q,56.67252733290193
R,60.24793855623792
S,44.17472805258174
T,10.1082454979075
P,81.4398584467325
Q,15.25856593372134
R,66.72125022149376
S,22.708963390897107
T,35.68758790987222
P,15.304751386636525
Q,42.07193356173847
R,83.9007641972297
S,16.77641495176995
T,55.532344085343574
P,55.171534979837574
Q,25.553938355901334
R,84.02059905897785
S,42.09208423919614
T,94.25862786602617
P,44.97222079814002
Q,58.200205606286055
R,11.945150071407443
S,91.00598435198837
T,98.52821036831482
P,38.15124084944601
Q,70.14626680998329
R,59.158279918594836
S,81.14126298899325
T,91.84839737340565
P,33.02921713875212
Q,72.92293358094753
R,95.79088921603046
S,52.38814026717964
T,86.93045963623173
P,50.68096280341412
Q,31.90329561841897
R,68.7893021013245
S,98.60368977774206
T,90.49342234679482
P,75.7038520490673
Q,57.673908147012135
R,93.05037808768027
S,20.906793728446395
T,19.900569917324084
P,91.71056275867443
Q,76.2458067647728
R,19.3362983220943
S,35.743042068937854
T,44.48053877383706
P,35.49315662137525
Q,90.23152075028189
R,53.28664290552404
S,82.24265133181366
T,66.32888566766216
P,28.780595287866102
Q,43.822437564229695
R,30.911252016793824
S,71.10464418994324
T,51.002586877941205
P,34.580716247460515
Q,43.60865044815856
R,49.673800357792615
S,89.80882038175578
T,79.98011630983143
P,77.31796560847633
Q,32.63292646064458
R,77.06112911713262
S,58.02076336647629
T,86.34479705516631
P,61.804899285067044
Q,19.5583375405201
R,91.71320786688104
S,61.73790247666521
T,86.83114911759975
P,74.13879501971951
Q,74.94543596287913
R,85.98194772856945
S,36.79684263579547
T,76.2481850408268
P,89.92389185616231
Q,87.46551103931805
R,49.47099351895065
S,21.702356784593512
T,14.474292841485184
P,60.776573620202775
Q,14.113799156451021
R,56.0260247902207
S,77.40340141424721
T,81.72711647768821
P,19.148261309751135
Q,79.42629093863783
R,12.953896543200681
S,76.19563982602227
T,64.9399918403958
P,35.913952397991466
Q,32.77557512542668
R,78.29733210211934
S,19.85213293953116
T,67.44113798922392
P,91.70310887919888
Q,14.76837544271137
R,35.3160484275233
S,66.04909183735398
T,44.228105028856284
P,64.46265257711221
Q,48.688001262891774
R,57.59065440972716
S,50.06878792107326
T,63.742415281849304
P,55.7148650785228
Q,30.093089556802344
R,95.72583620104571
S,95.60634695788039
T,13.049041340040702
P,26.768909060957547
Q,38.8524267578145
R,62.71781933934798
S,66.94163717044239
T,22.904814296157475
P,21.52413248126321
Q,33.30390077102321
R,46.87703208941099
S,61.58983418449521
T,83.12429166481967
P,73.58927536322159
Q,93.56088762985297
R,45.28899673877217
S,88.63592303752878
T,25.79951635206885
P,53.49476353261651
Q,83.98741853306798
R,21.215919194946387
S,67.75389378387194
T,33.02916009570316
P,52.63453924172238
Q,96.42397170502609
R,58.64982645735829
S,96.34404267583908
T,27.602626019228822
P,70.67312447482017
Q,13.214030034098002
R,31.139615179928676
S,25.1839134316178
T,18.59774950018712
P,78.77909082627643
Q,61.32229856785247
R,18.759351534927536
S,54.05353754611908
T,43.94798616648033
P,68.66266161507278
Q,85.47071225779948
R,29.284923615151126
S,52.72109609514642
T,11.223441420130836
P,99.0345801572157
Q,25.84303245557581
R,24.828901375289995
S,30.939090770509726
T,70.03818578152249
P,15.993704977990756
Q,56.45586237401466
R,68.45840240733183
S,67.09201240302536
T,62.60820082036467
P,57.144913856593455
Q,27.675466760066293
R,62.32703299426424
S,94.61825253060037
T,66.47112463931839
P,12.21755439635483
Q,95.6443649906838
R,89.35195233655887
S,57.22950177474376
T,71.5655074332013
P,52.888211622717606
Q,23.19587345456028
R,34.19306821155529
S,81.1475626135904
T,56.372310426435924
P,45.24998879316411
Q,19.193187248276736
R,53.45262724718808
S,71.83737536143667
T,20.461590429451086
P,71.72190564127744
Q,72.53462985330879
R,69.12308401448303
S,81.65681418117005
T,73.74102931770389
