label,value
S,26.497728898842904
T,66.5159909835855
P,71.96950211341257
Q,17.41776388485586
R,23.27349166407229
S,41.53681960544766
T,72.37327157828963
P,54.26495565768669
Q,37.62468950165255
R,36.57830028739035
S,69.96951371395382
T,35.85797165880769
P,47.72444524859431
Q,24.141419574486797
R,18.050543780429116
S,42.812645357517255
T,56.995755127617336
P,37.985519989377224
Q,90.2406083862981
R,72.49046040524061
S,12.148369257168865
T,32.85629595472583
P,10.46179867005957
Q,10.658056084238778
R,60.58058431107411
S,13.339370731074082
T,50.984192663574554
P,42.970965135243084
Q,43.63245966677907
R,89.73093678455214
S,11.98606733858501
T,97.18001003799039
P,76.11395323690685
Q,75.92181462450817
R,71.0821137807605
S,97.50207482772345
T,73.21814981372532
P,95.00315301501904
Q,24.796752320786965
R,68.37789374790368
S,92.36281788251884
T,62.59789194465603
P,30.724274421948003
Q,36.40519677119662
R,52.4251883889092
S,63.84990311691499
T,91.14833790929323
P,96.64811114534446
Q,83.23415074724615
R,39.20544134266284
S,83.63655835820109
T,30.053037562438316
P,15.471031316457598
Q,40.650572326282
R,24.762702706252174
S,58.89232971432498
T,76.24862780226864
P,89.41954505157719
Q,99.24867274673718
R,70.37955181675198
S,42.62521088489293
T,79.6288793926061
P,48.29529056560197
Q,51.071014751053696
R,66.21405935577683
S,37.27374759897573
T,70.46231652832275
P,49.02847896203118
Q,41.392503904564315
R,20.875998975557884
S,16.14725422002822
T,30.38109533575166
P,24.94640863159149
Q,46.09623631063325
R,23.793951308851586
S,61.14368601657847
T,90.43773521593673
P,13.874734384307814
Q,46.05679759863585
R,18.667113448455066
S,75.16983327413887
T,40.24776779266513
P,11.730365624865556
Q,69.30961489212498
R,36.897024675713126
S,18.2768146275244
T,38.51931306769269
P,97.25000639320749
Q,43.12754606821783
R,23.653272885688843
S,74.84018473981317
T,46.59178990829445
P,78.9509510997368
Q,22.864594641998185
R,74.59277222783629
S,91.55663877216303
T,90.14791246632457
P,48.714515547740284
Q,87.80582936123656
R,77.61570292509242
S,17.828125568543598
T,28.973902396908734
P,75.27638939707073
Q,13.195038359500904
R,24.19825195567945
S,37.62463110647862
T,45.692210312004555
P,87.79615843471265
Q,56.75392470813934
R,57.130451209343015
S,57.84126722869376
T,26.72928453381627
P,23.787731280033114
Q,95.27254004824269
R,19.065028299403124
S,70.41936420096354
T,40.86501003755566
P,18.641332953134935
Q,70.98789282649443
R,41.8776844737137
S,50.441046441652425
T,27.16445042012581
P,30.460806022844793
Q,61.98229633741123
R,28.687176064376057
S,56.49403203483752
T,57.06022472305429
P,85.95023066633122
Q,46.863527311742374
R,41.9159153632593
S,65.06638825083317
T,32.53584282978575
P,77.23140874198934
Q,65.27306437666967
R,86.3598196185247
S,47.4508588705848
T,54.57313082995242
P,38.03001372861609
Q,22.885176212721774
R,17.966916785175265
S,77.85328188195018
T,58.2530974699846
P,83.93011066572559
Q,20.778293556336912
R,72.18761294875446
S,53.80005642412564
T,45.33083169647375
P,74.22454243101468
Q,47.01023364607786
R,50.44136925899152
S,94.17573853495222
T,33.39114825471978
P,97.01868761644705
Q,56.581464100413775
R,22.771367363868887
S,73.12160916016043
T,58.09836509363115
P,17.18029650967432
Q,78.33484759775548
R,67.73636784748126
S,36.32836985584605
T,61.549119450952276
P,91.55197161515837
Q,91.57240128171713
R,51.22991508718021
S,33.098231836197144
T,72.18606284855662
