label,value
R,14.137287790109527
S,61.07200899466809
T,46.925368956528956
P,82.53058707245015
Q,89.281974827871
R,38.96115375018661
S,36.30858461010657
T,97.5388062827336
P,44.54256927004708
Q,69.60810669985145
R,29.14347416229262
S,15.819235832516677
T,53.0498766839759
P,69.95731542251728
Q,58.28633227178682
R,61.24852067849382
S,25.81553836715848
T,58.34962689884663
P,18.473143176338947
Q,73.71057913206815
R,68.10011178511407
S,54.84489696488231
T,54.16554868672332
P,78.42930866188253
Q,79.63144357719646
R,13.35223332905989
S,31.378013454093914
T,11.667099020979306
P,47.61654685441945
Q,23.95238916591388
R,38.90146161137641
S,46.503445939450174
T,19.06648922307805
P,48.44392702179679
Q,96.9627712776247
R,87.58938752491692
S,74.79065702775523
T,92.22139417976793
P,10.064928754674227
Q,98.27371539913047
R,85.57921957719498
S,28.73720536582004
T,62.08788096617993
P,70.56957878546339
Q,20.867825794933594
R,52.786022127734356
S,57.089686183098756
T,53.44189850971868
P,47.3242890100242
Q,86.50534784047888
R,63.29499508677044
S,31.788187904586874
T,95.14708525644134
P,22.801376820086613
Q,18.286205205670612
R,84.2047081699722
S,74.69029382135645
T,48.209003819797594
P,74.50820557633429
Q,18.18515682646681
R,26.105286938681797
S,26.69148301515178
T,37.69543400173294
P,44.81918558017159
Q,19.29810592618048
R,98.94839138936258
S,35.82544465629348
T,78.62634320612918
P,31.09632904835613
Q,74.40671515347734
R,29.1874249116907
S,82.1560844243356
T,62.65266039464446
P,29.36000151062203
Q,68.2947000282229
R,75.53755895848883
S,82.61622520722324
T,17.92020181718592
P,17.481101996374544
Q,77.39564106399457
R,85.2501211632309
S,15.112219128812551
T,14.788405315667582
P,75.06327160702054
Q,32.99910036162413
R,56.09557084204024
S,35.70026736599038
T,59.09126537921071
P,19.76580664906184
Q,52.886436707366656
R,82.43547580981514
S,34.77937446929633
T,33.609482674583546
P,80.8017714982683
Q,79.00061258737335
R,16.607740840839323
S,60.85780554855434
T,58.36726909330816
P,61.93422827260621
Q,56.83062247849509
R,85.7010974889264
S,91.13054554418129
T,72.98902676229135
P,14.258658090566179
Q,11.045521734138013
R,52.55303532989649
S,54.36223898471045
T,11.136033915427824
P,50.82856059738888
Q,36.529570631852685
R,90.24210983600992
S,23.469370772348313
T,61.9915534095275
P,15.326389774639903
Q,50.673520514102144
R,20.78126678753269
S,89.80996726761146
T,77.29288312651343
P,16.768969337995276
Q,25.060651381290157
R,97.68934816286506
S,25.36050629444386
T,29.987271404351098
P,24.02072391270597
Q,96.07057362313115
R,62.82387883868603
S,36.15114834362362
T,51.77577407040343
P,75.26885727996918
Q,16.42805340551007
R,55.75617946385969
S,54.81758226737554
T,95.06088742408141
P,79.72462616252702
Q,30.37812645332582
R,67.50066916205552
S,19.102361618246825
T,33.20270443582203
P,42.56809574099508
Q,31.285071237485965
R,43.790895448598135
S,52.77928957383445
T,17.154623365855578
P,64.70650611135302
Q,37.41260981851591
R,82.76479765005665
S,83.9132464018143
T,75.38153666258701
P,86.02437175190182
Q,53.56358090450865
R,29.687331970772817
S,82.30286733308095
T,70.37390463181634
P,80.14750753796427
Q,97.85171298059001
R,13.203008448168205
S,17.866894190351527
T,97.48992943243078
P,64.1457088524844
Q,74.31779597227363
R,70.363831820123
S,34.11400847894088
T,72.40938851936417
P,97.62668801870024
Q,80.26844058762538
R,78.39087854218438
S,47.89389294653979
T,61.71879515097318
P,95.81531545351805
Q,81.29124802365703
R,44.28682822310789
S,12.618457160353797
T,24.796080897720714
P,15.712372011820259
Q,75.75776445922631
R,40.939796184899336
S,95.36756411252159
T,69.8601729894817
P,17.367195737713168
Q,59.09198848920399
R,88.78881439193385
S,29.01116690810698
T,98.87668672003672
P,85.42251085023284
Q,76.67724094903025
R,85.24052616762064
S,94.67316641839328
T,76.22028186039704
P,35.53668865416715
Q,85.24396992486238
R,48.4791299919935
S,44.73621008108817
T,76.29400261026302
P,60.52275022677491
Q,70.35163652971971
R,57.070243612512805
S,50.30992028954385
T,83.00090141298121
P,66.70668247547277
Q,90.22123694991511
R,14.796073541672257
S,49.734866762244714
T,42.92517942475527
P,59.41809514344164
Q,96.28756503552083
R,43.179445135618394
S,31.04975729429358
T,19.55095092260992
P,36.73500371415195
Q,32.99002710528186
R,98.94569876031491
S,10.069938319396295
T,49.72498990852464
P,35.15637073211362
Q,21.176839883350073
R,71.35740918358786
S,39.32445411910664
T,20.32218727457753
P,91.92721698270715
Q,52.05735812559412
R,99.72372137314345
S,10.612596587635485
T,21.662135092690146
P,63.6523981811161
Q,77.24063694140403
R,42.3513477309736
S,18.31323706114297
T,93.61534447240409
P,63.55611318370248
Q,24.07802982235294
R,91.92025135470303
S,93.41562364094779
T,68.78519942218205
P,17.170726801297057
Q,14.479406681943658
R,94.80943076890297
S,28.859508166753994
T,17.30818703295154
P,10.290945200730587
Q,97.41501145213353
R,94.7787326782968
S,16.63265252212927
T,78.02741239459944
P,45.834554949609746
Q,12.443953324084141
R,89.27025576351085
S,23.61095014883993
T,66.27058707501399
P,17.807050448716772
Q,39.58857221816154
R,92.85865290631513
S,52.069610862755155
T,25.79853768883291
P,69.89941041359359
Q,71.17223155390928
R,66.57276043803321
S,37.24905374400754
T,90.39902024886696
P,42.80009120720675
Q,40.82790601431864
R,86.77808524110378
S,72.17126914311933
T,31.743126331216065
P,67.20517629532944
Q,17.25797644758121
R,21.8449460460402
S,91.24429700666242
T,70.46336634713381
P,95.92665191991621
Q,10.361069913252614
R,63.41852640552633
S,11.411665482313886
T,59.00974193122663
P,99.57932068861265
Q,51.975515398596855
R,98.05811074876404
S,73.46470232955826
T,67.5836532760738
P,10.098503655987198
Q,86.11365193295131
R,33.55429616653137
S,80.01333351980021
T,69.60234030185326
P,11.652218884651775
Q,53.24453912585104
R,68.85507183364004
S,73.94737764553781
T,47.36548074037311
P,91.23814335834797
Q,39.959766512451964
R,11.606737153693427
S,68.99353368022179
T,72.33163499192686
P,47.5964861980458
Q,88.50082613478455
R,40.11536034007709
S,66.38390030622794
T,17.456919052465416
P,46.16383631022848
Q,96.06021505887227
R,63.98502101153813
S,38.75955417161379
T,23.444294099403876
P,18.13382223341025
Q,43.73261022980297
R,24.357897855257413
S,58.45626631698937
T,72.2697337204314
P,45.32219208134062
Q,85.90162544852514
R,26.71721461438048
S,93.56643541261215
T,27.064195538747033
P,18.35126225687759
Q,73.7259601591318
R,53.59700698546488
S,65.90078745942496
T,38.4429175690386
P,29.660250036985126
Q,28.1017056375474
R,47.17406102744958
S,44.7015992475074
T,84.00019032957323
