label,value
Q,44.39934542721315
R,85.6130287707957
S,75.49848578224626
T,79.64587223897145
P,51.92054459500145
Q,47.732320136503965
R,17.996731010027016
S,31.443645176360345
T,11.28393068256048
P,25.398217498318324
Q,26.647895571462275
R,94.46408785115086
S,61.631759730634506
T,80.07711753965157
P,81.21512301463636
Q,68.8335688285966
R,33.2138612931961
S,51.214210382395684
T,99.61879097952173
P,36.397749033230056
Q,92.78967346598914
R,52.10797400468767
S,27.84582301317601
T,45.25759112485473
P,94.54468334829073
Q,16.75635412987378
R,92.58344521643053
S,26.02007314232637
T,58.180627355713945
P,41.82025293516063
Q,78.52249633762554
R,67.03302550368494
S,43.108866282544646
T,46.38967503027872
P,90.8032756515574
Q,53.39089110996287
R,54.495903376896145
S,96.02883829402673
T,41.687823798052094
P,74.38434677563052
Q,30.78297701120097
R,83.72305770761281
S,48.042648375632346
T,82.2606135963836
P,32.758390934322065
Q,21.80279389800885
R,75.75784394070398
S,12.930035159746076
T,10.418333421533903
P,74.8690320105025
Q,61.04072506027519
R,84.36547074385693
S,11.175512879753231
T,84.83244336035169
P,45.21376544612231
Q,42.016077131295795
R,99.73299971714451
S,40.18968183228307
T,66.76286763963319
P,17.451123580572755
Q,96.56369557183437
R,55.97836104679767
S,90.01437005183992
T,45.393624615291984
P,31.027528285425888
Q,56.660091984652766
R,21.82265279099667
S,29.12672955906604
T,74.94585503894605
P,73.92141643241379
Q,82.03316071880297
R,47.63051149267077
S,83.29310149540167
T,20.44665191564064
P,20.334236820795077
Q,50.339069543327845
R,23.8504606711409
S,91.13666388616147
T,11.784580884854464
P,10.322122392664644
Q,97.53813378766102
R,24.421359617848978
S,44.89066937454769
T,19.0882121947107
P,21.64374606796752
Q,83.19897262878492
R,75.37917328726785
S,51.07571254664536
T,80.90309714517062
P,55.15928716984755
Q,84.91746506728161
R,98.79421194564424
S,95.22247024058315
T,57.3344214168335
P,39.220873667694505
Q,79.50765431955077
R,40.42458865092649
S,20.741228934021144
T,10.101144121228264
P,30.31717801164843
Q,16.129257586299694
R,54.57464265534228
S,92.04600322944981
T,33.9817476006118
P,20.19004192164981
Q,37.20652232179789
R,22.844629430732976
S,71.09195834667469
T,84.10472371540152
P,99.79712390062849
Q,90.1092027821638
R,62.104299807725326
S,80.33175300519791
T,84.12858279619957
P,97.9366391062767
Q,21.337052005337167
R,51.12235752781423
S,42.13771120254431
T,15.010182047154988
P,44.11031266761863
Q,19.124743720417683
R,70.40348543776594
S,33.86028770825228
T,93.99995427543237
P,45.76775067243152
Q,13.592836927795947
R,54.41123250625369
S,79.3190556650109
T,37.06120018182911
P,20.360279979442645
Q,14.877451786355792
R,29.098316720880987
S,60.30545769009066
T,40.9197909368916
P,29.627810907908906
Q,16.619861561790486
R,36.84132308941561
S,53.98697710097761
T,50.58773782255438
P,76.62639368677172
Q,21.951141761376483
R,14.851121083461832
S,54.60302073051371
T,10.32291655681012
P,87.70252880541568
Q,37.0570038475342
R,41.72538577759927
S,83.04847809501736
T,52.35152873109663
