label,value
S,45.6660465914221
T,70.14816754404802
P,80.39457903013259
Q,97.72383760410143
R,95.08835985115616
S,77.8926044860129
T,97.8820676308773
P,61.131688116575035
Q,54.328330272444255
R,66.24935271307264
S,66.84798963749003
T,31.272182980335174
P,81.16927912418355
Q,25.846252097579754
R,32.47850999314781
S,78.53069197882519
T,93.88344251856174
P,67.52675032167768
Q,47.71177886545506
R,59.56542928275888
S,39.798339936017776
T,83.3417212612339
P,68.89915318717475
Q,39.20442054535516
R,57.67214944205367
S,55.31598952433302
T,80.08032610543582
P,61.54838941882356
Q,56.28011055529053
R,80.23433536954542
S,32.83131255939519
T,45.594986193509435
P,56.6635341773401
Q,45.95044452459409
R,40.52541906012475
S,76.55897937889021
T,71.9693106566844
P,13.414804452103544
Q,99.11993505823308
R,47.886990990227424
S,49.29943962964347
T,86.33422167233445
P,39.75397198686013
Q,81.35643036179101
R,50.834610824739855
S,66.94848169237925
T,53.23233909100562
P,67.53023992295051
Q,37.66993823270267
R,63.55078650232989
S,18.623178954729223
T,36.682847814049225
P,38.647052514543944
Q,47.847295669247785
R,86.52941420639209
S,97.00568180951603
T,33.482684080648944
P,29.93893626577831
Q,31.583200569552865
R,20.130725354206636
S,91.70212301556361
T,56.20828888855372
P,15.597204321438294
Q,74.0344810214242
R,95.71552660290594
S,25.32471772804223
T,70.1561201235707
P,41.26938128912141
Q,94.84232880907922
R,33.87516052528653
S,74.68786840675486
T,84.73135670894884
P,80.60549145490045
Q,30.81322935238841
R,64.33808353447722
S,21.19988928556502
T,79.1455914610509
P,20.092092182054948
Q,61.902651450609916
R,92.4412853389168
S,30.65298296218674
T,49.56406730134151
P,14.464357935912878
Q,50.41107634126688
R,39.005186201812116
S,34.36767221813934
T,38.97541982700867
P,87.0805337196897
Q,43.66942122965698
R,64.89974475723629
S,12.409647671665173
T,94.09694593184585
P,17.500388048125775
Q,61.85226762237175
R,50.39130674398782
S,66.08828920127412
T,81.91608346171186
P,46.583761872798306
Q,57.84832918487324
R,63.309309857761164
S,10.791304576862167
T,51.83618565081041
P,90.81625523387055
Q,13.915731752684925
R,94.32604037833592
S,60.09963650544492
T,15.91339079728548
P,39.42753658194654
Q,98.0526092368673
R,80.07456005144823
S,64.77787609019892
T,92.03536849082147
P,18.747335954228696
Q,66.99918245099346
R,82.3873253966927
S,45.60087407439721
T,98.41328536788897
P,33.351386503379054
Q,78.11077079091407
R,95.25430170595861
S,48.69650671376367
T,43.31109976862427
P,18.2981611452872
Q,84.53339741477697
R,19.331889146548487
S,64.26932512036775
T,47.47375105740777
P,97.12189344357822
Q,85.77896882221664
R,86.24285804608962
S,21.475842741232285
T,31.278072510874043
P,93.81243416001575
Q,60.82567744459714
R,48.81471502889951
S,85.18605185223488
T,43.287417450824854
P,46.76299395736837
Q,99.857405736562
R,59.14173397217458
S,85.54413788535108
T,24.637078220003403
P,10.129794816199752
Q,27.66119817370356
R,35.06449956230131
S,39.88816211966602
T,89.64129181515644
P,36.46246389200058
Q,25.79547237133188
R,24.587273691846836
S,86.14034371645212
T,33.573124470986095
P,80.40079655436698
Q,41.92529776699084
R,13.46803452939739
S,32.55196744966216
T,98.348110775526
P,23.46218601658254
Q,65.55447766098646
R,67.37310263803967
S,58.70468699393803
T,15.451588266309713
P,38.940329258913906
Q,13.319021933134948
R,60.68062173115574
S,32.24591993629073
T,80.20616197832656
P,77.67543031691666
Q,76.40908827887301
R,73.29603502610064
S,69.38208667850733
T,57.98141697667931
P,65.11849466760741
Q,20.586066214105983
R,26.39268524523331
S,85.43420907288605
T,92.72979762556261
P,85.00053855285795
Q,31.791677394473005
R,45.687449569326944
S,44.19578109874985
T,17.13174846590491
P,54.417312057538965
Q,94.9998610917921
R,53.05124939289817
S,60.23974879493428
T,19.021829614069237
P,56.370138909354324
Q,67.57470606217086
R,20.661817423787955
S,30.4376503535226
T,86.5646488914017
P,54.04513623060623
Q,38.43026583697264
R,30.246423870906018
S,23.96364001642028
T,85.43245595436119
P,46.08667455966749
Q,80.42654544064456
R,11.45646019036498
S,68.25258220712143
T,88.26427272204288
P,90.03496345781356
Q,13.635895018395539
R,16.766020308792857
S,91.65235565623196
T,81.84172472397262
P,11.456061631140637
Q,78.86807835911283
R,34.35442709282596
S,91.69814697812666
T,24.97099408097107
P,88.68826823295997
Q,71.80148524687908
R,51.30126582818842
S,46.58868738497189
T,74.93762323540898
P,11.415562440918736
Q,22.049205466083585
R,16.53849125089362
S,97.61142546314781
T,36.14961346667826
P,82.26923750989033
Q,38.86055772279001
R,59.18941163244735
S,65.16731253335672
T,57.91095238743066
P,72.5516923147386
Q,89.83325042312549
R,87.34385346206483
S,26.784536406216077
T,64.49566495048467
P,71.4970154121813
Q,94.71591206489893
R,30.87041406795427
S,67.15058603494465
T,68.09811500401365
P,63.83213614934917
Q,40.57238935883903
R,85.92873667970586
S,68.99221088388438
T,11.39197553343744
P,45.75308788436294
Q,49.39745780150188
R,36.166122880446174
S,39.593086678886046
T,44.23363783104712
P,23.479327338244286
Q,95.01604030207872
R,25.78346316203786
S,20.536051545586748
T,49.99944130014718
P,96.75447913156003
Q,99.91188557548088
R,17.504675912735042
S,81.17540598609295
T,60.37535971351426
P,50.8895331214403
Q,44.99829401436241
R,78.1766740765781
S,39.464722156678505
T,52.37248431576697
P,66.92966911847316
Q,79.43183510485503
R,76.05306666168165
S,14.565927201765566
T,32.01802601902295
P,55.075511814606784
Q,12.490430242276782
R,50.1815573184428
S,19.01223160643118
T,45.430595085505686
P,33.943543342690674
Q,50.09851765403227
R,11.176446259146196
S,52.50180784817495
T,73.15786729224571
P,51.54747367858226
Q,14.459161069239821
R,25.259682310352353
S,41.72966409898644
T,63.666614581701225
P,33.40108184215419
Q,96.30329234837444
R,49.25415429009253
S,56.16267152627432
T,13.19452092622228
P,98.166802817479
Q,46.565297158369276
R,85.19376088092969
S,12.460441366702335
T,69.56300617260423
P,51.608727479586804
Q,77.47775572735782
R,85.00004768923134
S,57.84968730014061
T,51.581023401683076
P,66.96758889393082
Q,68.9026492088255
R,86.5502942274297
S,59.67606490346113
T,38.26600056032
P,68.72514141763197
Q,14.846905875785296
R,29.055321891643143
S,81.43921321136133
T,61.14233476103673
P,73.92910381462592
Q,60.53918418781307
R,73.66307782698622
S,24.861084238742166
T,82.68452467857846
P,41.45500347655393
Q,39.95902995947187
R,61.53266828280968
S,63.727856083970494
T,99.87369165338411
P,41.49331569889664
Q,41.8333686425653
R,82.40402930599457
S,89.61421898431465
T,84.58592992208723
