label,value
Q,80.2749929222876
R,30.35764405369975
S,75.63449914673357
T,72.22145788390515
P,26.351745544533404
Q,86.0113968469425
R,86.3321303829438
S,39.438523411992236
T,44.86699756950042
P,86.05120958823613
Q,42.62339040390001
R,36.07367634827956
S,38.41311914291724
T,93.69305241518617
P,16.864708223706366
Q,55.60768694193467
R,17.86326617561627
S,68.95782561070675
T,56.83125114335622
P,22.10583224845425
Q,28.397095912582046
R,80.08746258926048
S,65.03376991216841
T,65.15620623284731
P,83.99656315290504
Q,53.749716513640514
R,47.52609429388984
S,32.9626312988219
T,99.71298347521207
P,95.99969954226029
Q,72.23909693671311
R,14.980471428095882
S,65.6087641443118
T,34.93270845245797
P,70.73580858992162
Q,25.265323880834657
R,25.369200927721277
S,36.30640535835609
T,84.21833982343719
P,44.57261193379263
Q,91.54825309507034
R,81.82124795044444
S,12.1290885398628
T,68.48333640814093
P,21.052148053517048
Q,37.596514694641954
R,64.09004237077386
S,25.5754353731946
T,23.996243080035743
P,52.67150599586302
Q,42.62920194103995
R,28.079716385782568
S,50.073734781257876
T,97.24879102985925
P,58.13583419076509
Q,83.0418706801618
R,70.25936259736321
S,23.69948313134598
T,11.61204318370679
P,51.919897162428825
Q,48.11209402100306
R,58.63649523049466
S,84.02657158780066
T,72.58574446873703
P,29.314098747380832
Q,89.81681033411645
R,16.2563271735105
S,21.036336568229814
T,32.47524352599508
P,52.031314192107466
Q,92.69164954339797
R,30.958403453562788
S,38.782539829512984
T,73.68036839764707
P,78.59732427607007
Q,13.27911571580275
R,90.20176894299377
S,52.139341940076605
T,77.78886643593084
P,44.127112513282015
Q,35.80026733631702
R,27.194804408094047
S,15.412817887033583
T,90.68384745627588
P,91.30440181195404
Q,21.641529301122016
R,95.46653253529901
S,95.58257911347273
T,96.17336248777043
P,83.45992486739803
Q,83.82314294935823
R,17.6232084417045
S,98.27775289382494
T,54.688464229334535
P,35.6450245918726
Q,58.89746648929248
R,12.228168972182974
S,49.41281288979908
T,48.04143233709275
P,97.15662218728289
Q,68.51828423544839
R,15.503893205392979
S,38.79786300534488
T,61.3659881884704
P,56.33003592019032
Q,22.85892819039598
R,96.9302617538557
S,20.211155758725013
T,62.17396555435503
P,50.34410481907411
Q,21.89064570628358
R,57.8261310014467
S,80.25364471664685
T,14.3959073029811
P,34.1372029448456
Q,12.094042140913048
R,46.28343243937073
S,31.98812375530127
T,16.72349095840631
P,17.53873171690541
Q,94.71779258801814
R,51.50861731450555
S,64.40452598413654
T,40.8955462028937
P,95.4701182439793
Q,40.485824647991876
R,89.08610943329266
S,56.74889532036808
T,70.39466116751571
P,83.33945654582453
Q,27.928916289392184
R,20.36874602652621
S,71.74867120411199
T,39.90107805218478
P,56.2798236098346
Q,69.45202057924976
R,98.98942805300817
S,24.12160307607764
T,96.90739524682556
P,85.90662760652282
Q,81.49128368211078
R,40.06813508757776
S,67.63990066313934
T,61.85230715191294
P,95.82055620902922
Q,80.37621019624873
R,37.15660488090619
S,50.16566704341666
T,57.06954542457015
P,95.34050156160752
Q,11.943765755728956
R,30.922886956410842
S,76.11820551623234
T,33.70841749268243
P,16.563908032732474
Q,51.89651355880644
R,41.371687126662096
S,45.5051837237788
T,68.8029089863592
P,43.1540882665529
Q,69.65471771459468
R,14.093842893109555
S,93.72816938085025
T,64.11327337295427
P,36.4470944362283
Q,47.09820393134096
R,54.44206939050811
S,44.149164631580604
T,30.465835574494015
P,12.793637286010485
Q,38.36999182776802
R,17.32503514087926
S,47.970617413985636
T,34.78186283242789
P,65.60074930306425
Q,16.521591214291018
R,85.61010210892435
S,38.177621910588954
T,49.211509160463585
