label,value
Q,10.695948968575347
R,79.7737112322331
S,81.34234149918734
T,22.279374765771934
P,42.94119388588752
Q,71.20853826502467
R,44.03129154179333
S,47.66253528725489
T,81.24265532754363
P,86.2692077136546
Q,67.70352300833437
R,55.76027102189269
S,21.904110788223313
T,72.22394094594446
P,68.35091267326939
Q,70.07231606132689
R,41.36305950101179
S,48.73898297223118
T,71.40846886693453
P,72.39675754878441
Q,67.16575707822037
R,21.89876363225099
S,40.81449761571024
T,28.281290553863467
P,83.14389813302157
Q,15.265353715084233
R,16.17216974816757
S,62.693589126775045
T,94.41307547367956
P,44.56278326859194
Q,15.661223971805779
R,83.66795904128774
S,64.91792867197353
T,16.106634388211166
P,61.44162025181701
Q,11.936639413307315
R,39.303189662701854
S,60.01794696143414
T,20.753803582173266
P,49.98783063971656
Q,33.644239662201514
R,65.74301765764943
S,22.748083775191215
T,70.52206908357023
P,55.55504347774222
Q,61.947615800646574
R,80.00899682254226
S,15.485392171161948
T,60.70502022945277
P,25.52724354146012
Q,60.895237915692
R,57.43729010224687
S,26.87880648924943
T,68.30899738112849
P,11.50475754375115
Q,94.32922304626953
R,34.69362572675904
S,21.910932263413095
T,25.35455950182035
P,80.80868661540339
Q,69.25035815884007
R,59.2111969911432
S,23.741868286538892
T,40.18510884914182
P,11.995547136302045
Q,47.948991492588696
R,10.458090769518574
S,74.00512697111962
T,19.562491272834347
P,41.91463215992986
Q,41.693817477985824
R,17.236374902492813
S,87.12574582839609
T,86.4759338083886
P,50.727005609658065
Q,50.927311936062736
R,98.94313416117755
S,89.53343675942808
T,56.513759419611304
P,66.12462610559145
Q,45.43831573591503
R,60.624798040311376
S,99.46881324307759
T,21.892672921385454
P,65.8295306771407
Q,88.54467390138551
R,39.68407166959102
S,34.94381626915145
T,40.154898680190975
P,58.420686430273584
Q,69.07775374069469
R,61.587567361454575
S,45.45327191743929
T,90.72287044721561
P,15.280263922034974
Q,41.912619930506985
R,40.25034225352711
S,27.123874522647615
T,74.43429960924317
P,82.18239793957677
Q,78.15106293707757
R,11.00451063988366
S,68.83980968720951
T,78.12694032352759
P,67.27496967309982
Q,40.31442023746929
R,84.03150812650426
S,90.81348537177057
T,53.290895588950036
P,29.981732992030107
Q,95.24702220876691
R,71.11187842672832
S,63.736751745201744
T,60.67341240412701
P,42.886399872989834
Q,44.71120244344713
R,96.94768712967189
S,21.22011544664053
T,20.850772223748205
P,51.265637882355385
Q,75.62236276708536
R,98.88525911667911
S,42.20989222409527
T,27.24842276076412
P,48.414974310188384
Q,47.223446944934274
R,43.312145496373816
S,61.57051804244679
T,45.11489287662879
P,36.562912878414465
Q,34.1754204634993
R,55.6982523928814
S,67.40167370522909
T,85.11468929802705
P,82.10149004022956
Q,77.04377491846381
R,43.43189274876574
S,39.68110029899069
T,29.209030835191832
P,18.11001849309218
Q,55.38542854335962
R,46.535976901211846
S,29.66733268080532
T,18.79966963179063
P,31.800901584736938
Q,69.74876778385821
R,54.52490396346657
S,69.16699666623667
T,42.606254736473474
P,89.69171977594588
Q,84.8727218927865
R,70.73398241367128
S,86.51153295343151
T,33.94167284553096
P,87.870297685771
Q,48.19187815992753
R,37.201222655266704
S,90.40905689069973
T,14.17942274426856
P,64.39310883551889
Q,74.86036471309028
R,96.13395164235737
S,37.394429098625956
T,96.92271875487994
P,56.48944471588269
Q,58.431892877192844
R,74.74827655279157
S,26.569402731854208
T,51.698254759068654
P,33.641959930934036
Q,59.69930403586312
R,82.527303794618
S,39.779958829142586
T,10.884999142959474
P,75.08780266753547
Q,34.88464353095134
R,71.15140570972758
S,80.83389875807927
T,42.028586689911805
P,28.31069279046721
Q,71.5786191923507
R,17.191766876320152
S,17.22225734971642
T,16.661104285642764
P,64.3859449909398
Q,41.4691812983723
R,34.78811314459976
S,53.10333961606494
T,71.62431324317716
P,57.61579740629221
Q,22.082559996161876
R,77.79819988536401
S,20.874096893824408
T,41.06266078622527
P,62.64229226702456
Q,46.72094755243751
R,15.892670075600376
S,28.248723647004923
T,82.76139831239657
P,70.81249377282657
Q,10.589504180561692
R,84.59708141872474
S,10.661297759976659
T,46.71988561537207
P,50.537184938696086
Q,53.804654704746966
R,86.57889615730883
S,44.84604870977905
T,32.20229263566807
P,67.93491522041549
Q,10.030816539947153
R,31.73999137320244
S,23.22555361370141
T,84.99756643860441
P,55.5473139587027
Q,33.060199464369106
R,48.46818831079685
S,49.52592459589263
T,30.170808759783057
P,54.10508827637537
Q,72.54646113112365
R,96.70029487773265
S,21.586138213282332
T,95.52230064843526
P,83.891589873132
Q,25.93199856298332
R,42.025606738410026
S,92.49124565559693
T,92.41110521792086
P,43.91512941922079
Q,77.0467947974267
R,76.31429603209942
S,91.73049867117702
T,77.84930371223123
