label,value
R,90.56710661609246
S,94.7226929071702
T,56.67792731633645
P,85.0699763602351
Q,10.836017516272234
R,36.19840432778242
S,17.005486455641087
T,53.03392448522435
P,60.416979597818425
Q,60.846436375385224
R,97.27333925506345
S,19.79625439076431
T,32.23626510253721
P,76.45460934678175
Q,92.11380152503294
R,91.40506152844331
S,74.92952643882764
T,63.197270785616034
P,41.399734270691845
Q,87.5679895898366
R,72.3622307393281
S,12.09453021676833
T,11.821385080651515
P,61.61567576137525
Q,43.70168986836306
R,41.55880821827519
S,68.77851454710492
T,79.82265313210783
P,28.983704700946568
Q,67.37997304527653
R,91.73730225043782
S,67.89655098836482
T,24.61628862566321
P,54.08367694124513
Q,69.64224969521999
R,17.73190377426778
S,72.04307411739772
T,82.08059910485947
P,66.71780561884758
Q,51.31411978010403
R,70.38178506725976
S,96.59481808088772
T,43.012080663169506
P,40.58977151765354
Q,42.07406081075835
R,58.82994082298133
S,18.888482392883493
T,99.26346505882702
P,18.108149819948736
Q,16.665590612258278
R,43.847134106474414
S,51.896785508487774
T,35.74268492507446
P,93.37970759063333
Q,64.72379081395471
R,82.61726376006268
S,66.59592085818328
T,50.6802498440496
P,88.90878879178348
Q,33.904188711849514
R,61.396905061553376
S,36.280988887464886
T,69.38368928254715
P,41.81517644242388
Q,26.105100911280374
R,76.09646683757339
S,98.7477973962978
T,67.44748433485455
P,66.5571276925725
Q,36.67494668507767
R,88.21332134951632
S,32.96345940995954
T,27.11236608613452
P,68.12338090830872
Q,67.10045779825064
R,63.54995943225467
S,10.602441513291193
T,65.2322983973144
P,13.884404633782736
Q,21.237191323722527
R,92.52514125561231
S,25.092392203587707
T,56.62059400984883
P,11.731735801993104
Q,29.052286651509842
R,18.589215863293443
S,50.73040161814083
T,66.28053841557185
P,14.632927827580795
Q,74.87791071546425
R,75.15548383519459
S,21.403162333551926
T,50.503776099145675
P,10.982256025381883
Q,36.49862377964026
R,75.47296523627297
S,88.21037565762997
T,61.7874631162437
P,57.34068656854408
Q,22.591330339786495
R,12.718520956911949
S,88.59489151775568
T,92.75097018397385
P,74.9302894893813
Q,40.335880993404956
R,23.480395689640915
S,69.70900148179155
T,83.1153942549465
P,87.22292941527893
Q,56.63695926733247
R,89.66013566426535
S,99.05971788650234
T,61.1165739078705
P,40.828343387341455
Q,67.06690337178347
R,19.357296748217877
S,43.216030011735285
T,56.907010565426944
P,91.68547330949819
Q,80.88773768658227
R,42.48417738397329
S,92.31408684081205
T,74.0099004836518
P,47.60588229156427
Q,42.04442947387776
R,60.88148578970891
S,27.410796576506154
T,96.8861388737819
P,39.809001867501166
Q,41.77287285018008
R,18.19999241738098
S,42.27262725309717
T,74.6831959933607
P,29.684622239986684
Q,42.77777967765957
R,61.82779858509651
S,52.85238865380337
T,51.47255582179559
P,65.08002328042781
Q,71.68380831652473
R,72.6554231212728
S,47.386687040969115
T,28.16960554525557
P,47.857282154863114
Q,67.09335047891452
R,40.344509896693786
S,46.98794737012932
T,93.71886059865732
P,65.6245682417779
Q,72.37293497732657
R,91.18139502446671
S,46.87604139865499
T,95.49973856882481
P,63.95989699685421
Q,97.91787756154281
R,80.3624376686961
S,10.356888979262148
T,70.2885921867234
P,40.25715473635476
Q,37.51290895186621
R,15.334360606046655
S,57.82592187511
T,66.97970235716181
P,81.55996343819803
Q,17.290949341438946
R,44.14477779511883
S,30.931500761345013
T,57.15975829719863
P,46.02543202344078
Q,30.106353618897188
R,46.4786079907908
S,71.12035306175994
T,14.898523335131044
P,97.34664734721132
Q,20.285846148293306
R,44.353915253822976
S,10.455598718308565
T,87.94088907151686
P,26.023797082465187
Q,57.31420755435319
R,79.0683241160784
S,34.53433054971089
T,71.92106030969485
P,70.01313839581601
Q,71.69806634628867
R,95.26995325097491
S,69.9133884668749
T,11.541599378185147
P,99.58095617457127
Q,92.94945073827868
R,42.272252036145424
S,18.757683424592184
T,63.107662217206574
P,56.3700297962844
Q,58.997983939613
R,56.20176483491352
S,54.74481622968007
T,25.042110787202766
P,71.43161109577946
Q,30.331942700592748
R,31.3712131194183
S,48.94593722918694
T,37.381800605201406
P,91.92861845382839
Q,10.409688174737168
R,10.094641475012944
S,10.484911827127597
T,76.95273225730207
P,82.778168224425
Q,73.15050227312629
R,64.10851666384065
S,88.63802345600654
T,97.0990541159087
P,39.666424242930105
Q,26.42337862889969
R,79.84875049970947
S,30.39066472121207
T,92.45234270176171
P,70.82357959045423
Q,35.01352091334779
R,14.571096747192916
S,51.488224767573634
T,87.43319370673032
P,75.98345271516146
Q,20.61516331043439
R,29.872755556700664
S,41.89189931873332
T,57.22201644680075
P,57.70885183978818
Q,32.1449645941011
R,31.08613594462065
S,99.97398805160122
T,36.287004979140335
P,72.56043132245905
Q,22.205042549552633
R,74.70871945318426
S,96.97640281035005
T,80.04855718820365
P,35.24663992847132
Q,80.00738465583544
R,28.114708906424735
S,91.42424241016995
T,92.17348073433634
P,10.984213800076665
Q,36.45073618165065
R,16.053897741070337
S,99.91500335188128
T,77.80948467657112
P,30.81272510559532
Q,15.05475653451672
R,26.89191189124479
S,75.86110853116553
T,96.06050303901178
P,56.71793878460083
Q,28.279391846418317
R,82.78007817678603
S,99.20326211769688
T,73.22014642222183
P,60.58774982214878
Q,82.19523753246027
R,67.48412095353402
S,24.093509251
T,68.28594068352959
P,24.239956839819595
Q,71.43109216477072
R,36.05388425367096
S,77.19306934444968
T,42.586436363200235
P,69.30552720874806
Q,42.58048948592237
R,31.253993181797217
S,97.96714807496781
T,11.123192958269975
P,35.973263470855095
Q,22.37928062941171
R,73.28590628817233
S,15.401512788607647
T,26.321458873366932
P,82.80990017448423
Q,26.966134311254965
R,99.35994961006794
S,32.30126984083405
T,40.809182127679826
P,51.15912351599402
Q,82.76990652262714
R,21.246337557649788
S,98.04513795475252
T,85.47941417164736
P,14.759882074814033
Q,98.87652508598562
R,71.05010008721356
S,97.30918793942386
T,22.23522895793854
P,41.710788528574696
Q,32.291333681267005
R,17.014168812327075
S,37.11236491842152
T,82.92684555993627
P,26.898225672467543
Q,39.76905531664018
R,87.88308679640932
S,81.21993076985183
T,68.42821234305188
P,61.339728310490315
Q,62.310285321410035
R,25.336876554360757
S,22.307254029589924
T,72.61511082698833
P,90.46758950682408
Q,34.356908731274586
R,93.46612568218895
S,44.756017919381115
T,31.624517912856998
P,94.01098276528441
Q,46.18385324598584
R,55.435274744808645
S,33.07821288993701
T,14.183635434970459
P,61.168836622391865
Q,74.98864175488846
R,59.71575974019578
S,60.35109719955153
T,58.306838722779474
P,44.80291545159267
Q,45.632960909351475
R,93.82870148350999
S,39.74901950039184
T,57.97174430774289
P,36.21816844685408
Q,82.89183950644582
R,21.088732797405424
S,54.1752851109321
T,87.20581331234133
P,51.693062537055184
Q,54.26733114940632
R,40.30528591104373
S,54.561993376336254
T,94.87109073988128
