label,value
R,76.4333600769758
S,98.7187941337634
T,44.900614433257964
P,74.14108771450228
Q,38.64947487629644
R,92.7123737438338
S,57.17481348920798
T,92.29905813870954
P,93.95770220987788
Q,79.63760479984136
R,74.13941923831885
S,83.9612580001296
T,14.142978498154909
P,12.641607102230074
Q,60.01652004343908
R,45.20902110175192
S,93.52707173384962
T,93.22018057209843
P,87.65140588575844
Q,17.04514521132994
R,20.81041270277725
S,63.39325779871865
T,47.20612724414395
P,95.43012357626951
Q,29.516082498302296
R,30.35077370662789
S,59.42940654225742
T,19.257374497268508
P,64.05595907337633
Q,94.9633470257591
R,30.011739919530136
S,91.3706357435713
T,22.36698699125723
P,81.89284835593054
Q,40.62147750308886
R,22.064938768501943
S,18.42192703188251
T,64.47283519074338
P,32.48143158762505
Q,88.2531793343396
R,10.84126121998132
S,35.79103656522882
T,42.388088680939184
P,12.336650072714445
Q,68.71755022569646
R,58.08886523423088
S,13.655568517045264
T,86.09587457142287
P,30.952462333428652
Q,88.95452689100411
R,68.13713279122003
S,76.94515073173079
T,10.886140255250963
P,17.54876712060004
Q,12.738812226732843
R,14.210177241365168
S,59.21659887882484
T,91.43744527716807
P,46.02976743544891
Q,29.842772784475734
R,42.138887052376056
S,60.28129080564852
T,58.03783524350595
P,30.21512667948541
Q,88.15567563012529
R,96.98702411257527
S,29.627843972168534
T,49.68475522160961
P,60.88098549866485
Q,59.04806386261704
R,80.53718828731759
S,84.09017562314513
T,84.96328625568849
P,80.34548412598079
Q,42.52769077691699
R,12.753511256750045
S,57.225900088435594
T,55.22043955948411
P,93.08005234843701
Q,68.47284400865783
R,89.20682399034864
S,26.327197292310235
T,31.29012158389407
P,54.09890453892918
Q,41.23824712976957
R,69.34526030664581
S,57.99946715410299
T,93.92910394428966
P,84.22279309537969
Q,26.684528778959805
R,28.016521910127448
S,26.366747232890745
T,77.73801015442089
P,50.747506370381814
Q,12.576428856490239
R,13.905032408725596
S,77.31405608368762
T,21.157061782265554
P,74.70486059047101
Q,76.54878223920066
R,23.038573471317125
S,33.82219454029707
T,11.235797032378064
P,39.58484039295873
Q,87.36331398996151
R,41.13834537716768
S,33.216614591799896
T,61.6134224878484
P,46.74352846625434
Q,18.656828464947058
R,54.63784574123074
S,29.454914404789246
T,78.38245049986456
P,69.63559227494467
Q,75.13281846162994
R,69.269074202271
S,99.46346301719751
T,45.037588089972814
P,34.242886599804606
Q,10.298989341477466
R,26.006684612336542
S,27.544844797283584
T,59.1045485844693
P,28.373859831010574
Q,99.7846717266572
R,23.73099634108169
S,17.617561015504304
T,12.748670339077613
P,65.33773685677784
Q,16.94836779425028
R,37.372150667832074
S,17.292857806360143
T,19.96390287227039
P,39.592556538377934
Q,46.74897584026363
R,79.46906558002584
S,45.76790214086591
T,56.41641051757396
P,84.99719894911482
Q,66.76340545767101
R,65.4846448131845
S,80.59435061827163
T,11.30642746096099
P,73.68984427196268
Q,46.890395838104055
R,95.28258313968473
S,14.413544778705061
T,40.799881307679236
P,58.81895275482228
Q,61.52371263230032
R,97.57871822702326
S,94.6981803037974
T,31.277985949961614
P,33.54198799701184
Q,62.06896402536832
R,45.61125154265643
S,44.82948313395481
T,42.29987750767038
P,97.0232613879096
Q,59.64883332748719
R,90.35442467345162
S,54.533330072708644
T,58.443070123771896
P,72.95329488460891
Q,60.907353487393465
R,42.63735786248419
S,94.48179000365514
T,99.20967652906403
P,37.79225406039129
Q,97.06331047540182
R,48.351974765658426
S,27.661020817035947
T,50.61143415096744
P,70.29520609083065
Q,88.97597520668786
R,79.27122994929657
S,63.223403378852986
T,59.23913806905168
P,99.35725330456738
Q,99.80751157954278
R,16.25234558534955
S,17.01986910256066
T,21.864326304088454
P,86.8812342529099
Q,12.613306802058212
R,48.10089433668294
S,61.09162587276669
T,29.571172959114335
P,57.70996386287999
Q,82.14280572437539
R,18.640852142751
S,88.0706043236478
T,93.64668201879287
P,92.99249097302445
Q,44.89960442712794
R,52.19343801759883
S,64.82672049813023
T,84.82469623253083
P,93.06983731590778
Q,54.97180126091349
R,30.136636919783683
S,41.41292975747768
T,81.91098097576366
P,75.95596838953445
Q,49.62493654479645
R,91.04910183701591
S,78.7480822057469
T,41.330796886580686
P,85.57579500115291
Q,42.22734668959007
R,81.68910025635839
S,18.41105646794226
T,24.08771934294652
P,19.05996463400153
Q,73.74571012654829
R,52.22641848980312
S,20.19915600351071
T,42.22493748852331
P,96.0105229138331
Q,89.75909168095282
R,91.14705653785987
S,23.71945738412776
T,79.56983173345314
P,57.94697659795363
Q,39.628549546304896
R,58.54547160367818
S,52.105032642920335
T,81.77730089958324
P,20.664877740969356
Q,33.15236707060939
R,61.63234350024692
S,91.13078297996998
T,31.30839682774478
P,26.399355427868965
Q,67.52178967856204
R,12.321056391539734
S,44.27182427534237
T,96.64943187620163
P,62.1389421959225
Q,76.86238165896252
R,14.569025869938638
S,43.75714471371377
T,86.88539671784784
P,79.82789639410638
Q,83.51970204906092
R,53.50735349865131
S,83.39953138097029
T,19.431984050633652
P,20.453842927811166
Q,72.68972284026077
R,48.83043622986591
S,55.35420912499884
T,24.98043517172959
P,58.3102776204955
Q,51.394749917539315
R,11.586253908209166
S,84.00683835149208
T,82.95566582037635
P,20.305450888796962
Q,73.40505910465585
R,16.02404778747718
S,35.864399108926925
T,49.559967881732746
P,62.554851031020945
Q,58.40578699812141
R,86.44921869576011
S,93.08678471955517
T,85.68961120744483
P,30.43313709574793
Q,83.3492572288636
R,25.96216182668195
S,22.23755228676503
T,36.54766366339875
P,74.90471543475562
Q,79.79028505454536
R,92.7653726591893
S,50.27937232197147
T,97.7508703824805
P,68.69228224304231
Q,20.05419096922794
R,34.35604238092642
S,19.11146980677442
T,27.026793408533884
P,99.77958264728547
Q,23.95396675728405
R,15.973344018532163
S,99.32796840723408
T,69.04486111834626
P,97.42197461711909
Q,48.153755292287414
R,90.61110871171418
S,21.284294624302017
T,79.87576918647267
P,33.32050782268788
Q,90.32020742057128
R,85.92841708686949
S,33.21659708543328
T,17.657370530446208
P,12.544395118800088
Q,78.79670501859952
R,18.351081413963843
S,50.033564715503246
T,56.07382958885997
P,46.85541096373157
Q,30.496164909637486
R,12.223082413001817
S,99.17515015038003
T,26.775816967187826
P,56.238382774011114
Q,50.66829398936327
R,87.29862104763778
S,16.928509913794763
T,81.81716175210887
P,78.53659275529874
Q,53.8692066582775
R,70.21688824300418
S,26.270613920306296
T,85.54998941181451
P,33.99248699192159
Q,39.43327113848256
R,10.762842901242989
S,26.902118839206672
T,80.55881386500295
P,26.348680996089573
Q,66.1400869400615
R,21.044606976973782
S,50.25995633600674
T,38.030796762248535
P,59.53473005943753
Q,62.277478177498
R,38.426078485717326
S,98.901300842244
T,90.83427693058844
P,49.270798092977905
Q,75.62452487925049
R,13.093477507327677
S,80.64642634110076
T,16.68588809632841
P,60.76802340027116
Q,24.610644043157343
R,91.76814859564598
S,11.812005845865063
T,70.30900852599207
P,32.771565206104796
Q,58.13170879215775
R,47.07139137850188
S,23.68650855395272
T,56.762837846505356
P,42.3380470740852
Q,69.89940243060721
R,30.056797815742076
S,32.55896424275366
T,66.6453073682399
P,69.19782800240952
Q,86.49361105064719
R,48.86324540094181
S,54.02847595349525
T,80.98096875065951
