label,value
R,86.04544433671445
S,39.68654949616132
T,82.82642968739005
P,70.57965343758562
Q,44.05642754300548
R,24.437204535570636
S,30.127957635814838
T,52.779430722777754
P,55.7338818962896
Q,50.09825212688851
R,78.54001016570119
S,65.7220164770115
T,18.41313088511199
P,99.97930746856375
Q,77.40027522186526
R,54.971227761989276
S,92.65107208504935
T,60.08981443402159
P,48.119173923688685
Q,82.77807965191543
R,11.988427898474747
S,54.90966964398025
T,27.79293001176397
P,31.916724307153675
Q,83.75586633560532
R,34.644574251943
S,87.44971447375441
T,41.329089246354435
P,66.13867926959263
Q,47.694179440649386
R,70.41932515462305
S,23.663248321060273
T,13.24273438983699
P,54.20086605267486
Q,15.845916471680958
R,68.7686511848188
S,82.43244977360689
T,40.881891807874624
P,44.159032810791686
Q,31.01775212712092
R,32.7014785246374
S,49.36224752514595
T,99.04219150207372
P,70.89441411141155
Q,29.13072163488606
R,32.04716440663358
S,80.14484533760178
T,40.500083016026686
P,33.07208225064829
Q,99.91529262253476
R,99.95177951608564
S,93.59912209939561
T,88.95451598215664
P,32.040058409298496
Q,70.08474187228458
R,22.572035801724923
S,28.272712464440364
T,44.351477049422996
P,31.153928959722066
Q,45.28536928944584
R,52.2126827205787
S,92.85216856703653
T,55.685083610411056
P,76.65006537727471
Q,85.63009354899512
R,56.245854740481725
S,98.33971315652978
T,38.55122405781968
P,50.91552470018863
Q,55.01438768086007
R,63.87863171410526
S,97.3870913198439
T,92.67453136382707
P,58.189803041941126
Q,86.28832932640319
R,12.271265648206192
S,50.14494945696865
T,79.37851098706062
P,78.92286545196924
Q,32.560345782379564
R,98.22156022860362
S,37.494414613837286
T,39.09946665404499
P,76.10824429337951
Q,93.56517902768509
R,30.408029962031648
S,83.06307546419288
T,61.78496058940614
P,53.36232231407515
Q,95.73671974188255
R,62.17757041413856
S,97.2695853767807
T,93.55821380919149
P,56.976676343918164
Q,62.36036494931688
R,69.86459729050058
S,17.747182325698084
T,81.75436441086417
P,67.86832818963649
Q,55.96002933121515
R,94.75318416153497
S,23.847232441698857
T,29.33263837121106
P,63.98050674154052
Q,65.36984781287791
R,86.29484072902699
S,35.50896829472012
T,44.23385896375358
P,19.12124000068177
Q,47.2820080474218
R,37.28508859608044
S,33.63169519820086
T,67.02026471600502
P,21.544417643870045
Q,91.7818721915084
R,10.545648417491373
S,32.82514641522593
T,49.43483083485157
P,50.96239677501186
Q,76.72330837054754
R,63.33962189153425
S,20.162216508432977
T,52.63414408730059
P,66.31671033021303
Q,18.44056014236259
R,37.573680301290054
S,36.24892141807227
T,42.76373385600991
P,32.73309352964378
Q,91.07214273811756
R,21.423961487820534
S,47.91093283484792
T,15.825792228988652
