label,value
T,24.998675140630347
P,81.62606978776611
Q,17.342510614853776
R,69.07240982958817
S,82.73480261812799
T,73.31280012374671
P,26.360090499792893
Q,93.49534768737142
R,14.293218824166114
S,26.95750265870271
T,81.70157423395594
P,83.69253221601134
Q,17.277147174621152
R,40.83462410211776
S,19.32515553018016
T,33.3389254874302
P,94.73535452867901
Q,75.6061057658668
R,53.6239620978479
S,47.328403785604145
T,83.69232929052771
P,64.81155536607727
Q,42.37892755350082
R,98.67632358145103
S,98.24852004781438
T,10.595479539595114
P,51.61846784453264
Q,28.992750936523233
R,66.96623921820176
S,81.90864488639868
T,32.96309239749816
P,92.31046646453967
Q,73.49440206436205
R,49.02294806255186
S,91.16161718838869
T,81.42083289796317
P,93.83013511548843
Q,47.95755947848444
R,73.66103923240817
S,42.23120968716428
T,14.665719552046731
P,21.12513067600182
Q,92.54990009715306
R,98.50983685589595
S,70.35932368706102
T,88.3693066266037
P,32.45561013220702
Q,35.529066800506804
R,91.06907920764017
S,63.85076387990633
T,95.60117791748885
P,54.461126043573906
Q,42.68301770821222
R,24.440200721955453
S,90.42667305610043
T,69.96700805862005
P,68.39024841728772
Q,83.08597980142406
R,33.42713358508891
S,12.517532608250814
T,90.53239153303656
P,95.98942302176972
Q,82.0556941960861
R,35.84039695668106
S,30.948436000242864
T,51.01305579742032
P,18.394739623406316
Q,75.6255553140114
R,76.80529430993532
S,36.925676893683914
T,35.54032449057875
P,42.592961262689556
Q,74.70637608955323
R,87.71144334375549
S,35.80464876599416
T,21.10936432250805
P,45.428645751001696
Q,16.939883787192827
R,96.98593510547396
S,59.429725736746676
T,47.64830143189413
P,83.11413661352262
Q,94.50550420163714
R,25.207529758836493
S,26.59030185272366
T,93.83500486881813
P,47.3351901145632
Q,75.69873696684726
R,26.789749963576337
S,83.5800685557803
T,10.423387008540537
P,25.58486180827505
Q,93.71236900336996
R,22.1159629545497
S,30.40704621287934
T,94.4232219449304
P,27.15624741842668
Q,16.955616181999584
R,38.39050153026497
S,61.3455469913139
T,57.7152458484933
P,55.15356189072517
Q,53.20112825836819
R,73.84246314672988
S,96.93980521686692
T,48.59871429478667
P,99.44112359726242
Q,85.06141519396536
R,92.38233387461034
S,41.035178354392684
T,71.16130374333386
