label,value
T,24.826322908935087
P,70.58974202942198
Q,65.87348704205567
R,48.87997885724055
S,28.752721236808473
T,84.20893855647071
P,86.57573229623392
Q,18.00079069939556
R,78.95823567754239
S,81.06519144238182
T,13.03841398796137
P,82.73374705700981
Q,26.246146058022184
R,35.59991700107725
S,81.23029889000712
T,76.73352960725924
P,22.59394929715699
Q,86.08780670664771
R,54.6610698750245
S,79.00368392640688
T,70.47974799291504
P,47.28045495455879
Q,89.44233885038393
R,58.80492150281152
S,21.03454825395525
T,95.4849028222736
P,45.185490251455164
Q,64.80060249689603
R,45.11145681152546
S,20.07145899568866
T,19.14035753747868
P,86.59952185470627
Q,21.053559192946675
R,53.38339403379389
S,22.20921793939528
T,76.0226554411936
P,21.33624512982407
Q,14.341154571443576
R,47.66225954154304
S,17.721799763766754
T,84.68353760135615
P,43.6024330869711
Q,14.99316277315641
R,56.925350186379696
S,34.7594386068994
T,35.58759955483228
P,49.14262776271372
Q,12.469036416998495
R,68.93849909128312
S,15.132482209098379
T,97.05569477932669
P,33.870191892027535
Q,80.73397614386131
R,93.65903850742244
S,30.275312685010068
T,62.75441785427126
P,73.12557190527676
Q,24.35308140200694
R,96.32068815539692
S,75.95965418675759
T,22.3158586452574
P,82.78776254071586
Q,73.31818242667492
R,45.03541810961115
S,17.004811333191633
T,29.572971332647818
P,91.90247614573347
Q,82.84151560267718
R,18.824744044801193
S,97.56774757809814
T,23.579081571311015
P,32.512203335598144
Q,26.624280933379502
R,91.43579563165021
S,76.57262299672172
T,97.24645233200842
P,97.6637728618324
Q,91.21716033794917
R,36.53444568421334
S,71.16617119761685
T,95.28983021937783
P,83.71254944672837
Q,97.25291826639213
R,57.78537779056738
S,72.04060341805771
T,35.88527635791496
P,28.80384319798032
Q,53.821740460465506
R,33.21573154038875
S,24.765041960295775
T,29.28182914537795
P,30.064500868947846
Q,19.62217456356466
R,41.01155056952818
S,65.5656726348353
T,83.69404028437447
P,27.21674587840212
Q,79.11823981835275
R,21.9453906158383
S,57.281655944436835
T,48.23207090316628
P,54.54176975268053
Q,39.11339802845718
R,32.799012984400974
S,95.44373269843162
T,93.20931024154467
P,32.598454646997254
Q,48.24509658847045
R,16.056454064138276
S,78.40255847644434
T,50.348762332503114
P,79.2785561341746
Q,79.56575675900044
R,10.989524967996108
S,85.47836253773974
T,13.598983850227427
P,87.31533984407874
Q,31.783849311168872
R,31.22837224664197
S,40.17171377872488
T,46.81939274162111
P,96.39427822746032
Q,31.371298802159593
R,79.93875910608404
S,10.999250298979822
T,62.422386677885584
P,38.28373402473922
Q,38.287837812117985
R,69.55810125754701
S,95.03621093296502
T,23.692834359426698
P,53.897992448653596
Q,48.46205472987964
R,92.65441768199187
S,50.463053120067926
T,95.60813554168145
