label,value
T,75.88481431836185
P,42.622735197805156
Q,93.07514339976113
R,73.43289707184933
S,13.756222782209367
T,28.68675357388231
P,61.444535468052976
Q,53.163433472978895
R,52.825008284747774
S,84.23427850001688
T,78.26505865237922
P,34.138858152731665
Q,69.82947258901628
R,90.86564607785081
S,15.979103072541204
T,58.12255004420651
P,28.59311874412304
Q,18.478498132613264
R,41.45454326621535
S,93.4772635697833
T,57.608738534499494
P,50.90614754494251
Q,37.46075188606347
R,65.00148433712963
S,81.20570184067022
T,62.929148737182864
P,55.64771036023
Q,22.396225217723902
R,57.937931262357495
S,97.91913145040601
T,79.26042200757482
P,75.40320570392518
Q,88.16465717155627
R,29.107545560593657
S,59.70059793833541
T,96.23032029906818
P,15.247166044893397
Q,80.80233742952142
R,62.83004623920895
S,23.54215503608063
T,56.891479199030165
P,24.362276296271624
Q,86.59517841183934
R,15.057744344742758
S,59.10445191759672
T,77.32049708982123
P,39.83857960153127
Q,96.46979705957938
R,31.105826019425812
S,32.63413665268214
T,11.859159556049121
P,51.27802502571469
Q,77.24414529776604
R,36.07367099681256
S,69.96869076140973
T,11.538422885894127
