label,value
P,29.442548284182276
Q,84.91528594502142
R,61.3279760029032
S,68.59902402634015
T,90.83654633373081
P,33.89455256681255
Q,56.95346659477918
R,38.00643003959033
S,63.10885611909895
T,31.839825449030883
P,49.72594319553606
Q,26.216112414130414
R,31.524098249790043
S,69.82578233566863
T,94.30571601537144
P,97.40570676483453
Q,73.50556570645776
R,28.61764476618004
S,89.48030119167656
T,54.12794146220507
P,52.924541781829205
Q,52.69172806809756
R,77.68331419020895
S,80.50441879849386
T,38.756658206072515
P,73.8609475762641
Q,65.84593358115094
R,64.91971908577085
S,45.893247504470956
T,28.917383590084913
P,20.37212744655919
Q,93.7667062027057
R,48.881428019971324
S,51.13097994435829
T,77.5401147634187
P,22.357435743504457
Q,78.40113639119035
R,53.43344146756583
S,51.627766845384286
T,31.68058687817449
P,69.27129584677164
Q,11.025437269650169
R,66.88725861140793
S,39.40683102967159
T,77.26802952542585
P,52.29962231464139
Q,80.90258344093053
R,68.90450017414179
S,96.92192542462442
T,69.40975658195401
P,42.34345415086015
Q,23.583730722758947
R,36.970712911156255
S,75.038546226638
T,26.023199720337573
P,76.11422069785739
Q,40.599514352562935
R,39.18969219169628
S,48.65931976574452
T,71.73770740334278
P,45.48757713383444
Q,37.78203755331897
R,19.42851738884402
S,10.44063680106808
T,77.09290857182341
P,80.2265535959161
Q,55.53681215149156
R,92.98636365980924
S,81.75837659265035
T,38.32804078673571
P,11.226223738414863
Q,26.400017389354993
R,93.38165604693513
S,22.755874694992002
T,66.96303981378901
P,63.48537705460724
Q,39.124725704093194
R,28.369652361091052
S,73.3617364420831
T,50.4419291202457
P,84.57351819123679
Q,94.60110546521798
R,62.773718180897305
S,87.57756705785776
T,20.862543137330768
P,82.32254843459847
Q,43.78155246431975
R,24.286764525728792
S,56.511863003528084
T,56.441543157834026
P,27.486176106113238
Q,69.44811487762851
R,70.12783510545881
S,99.28044903204282
T,65.29744989333855
P,31.137041560464702
Q,74.34329923324877
R,71.76890452283163
S,43.40806042107741
T,27.772746489609837
P,39.42081595118072
Q,94.71518131721098
R,29.409827697510295
S,89.17280104362663
T,26.439285199630103
P,77.29353801962954
Q,31.142001359206013
R,39.85144902234897
S,69.79942271527571
T,35.536414163882384
P,37.141317463975355
Q,55.40470389037837
R,90.52538169081589
S,41.28429400514576
T,12.55614145915358
P,14.856312604263932
Q,45.61897195097534
R,20.464936653187927
S,22.264742140470254
T,85.64735639753991
P,65.60605247296056
Q,89.70069277386537
R,29.657462196559706
S,79.5039166328255
T,28.291062225911308
P,85.95296962612387
Q,60.77400472131922
R,18.478802556526322
S,29.82662148930351
T,37.298560338681604
P,24.855020962424362
Q,40.3836880459757
R,59.66947162322954
S,97.59229489265856
T,94.68303494757534
P,22.670206550312443
Q,50.18095791813772
R,49.22291632994726
S,61.861476546114766
T,26.32894073907923
P,21.557569812601628
Q,98.83313630879603
R,14.358653723702673
S,78.34988310067678
T,51.489320399947054
P,66.72280442180306
Q,68.8417778853073
R,95.26030484808686
S,59.14759830331325
T,11.626655946405853
P,41.65190486031385
Q,85.60058569962939
R,14.824985051751035
S,69.97142022573237
T,60.439124292776285
P,98.11856503974212
Q,83.0068197547119
R,60.23208407295516
S,94.44502775131195
T,60.36455742110979
P,65.06160697760626
Q,71.02136477137608
R,73.94224049901925
S,75.3946261838242
T,61.662146454379744
P,91.21319675025096
Q,67.33377242011304
R,80.7075987256867
S,60.28232191745026
T,75.64785695278391
P,74.34332789342265
Q,68.79686702239002
R,84.95126752847554
S,68.76420279098237
T,65.75400746172514
P,45.29715252645009
Q,88.0283253331477
R,17.647571071585347
S,35.896575920951165
T,28.645688867826497
P,29.91614929006309
Q,71.16155498066114
R,74.85376644812159
S,21.890184268463422
T,44.76243741558352
P,93.87585903609968
Q,97.47788629981864
R,73.33982606995305
S,69.53523067014692
T,56.21079902564918
P,78.80507752980579
Q,84.81063545839923
R,64.89059986518888
S,28.602564529753817
T,94.71675506600015
P,42.37703645776344
Q,60.25656533448625
R,64.33269338327705
S,59.05602835457732
T,73.37654492940763
P,96.16461338675711
Q,21.176295934513277
R,77.42197056944373
S,81.96200205559586
T,20.501485952106393
P,55.327331342316256
Q,49.99707174297007
R,24.349616845352614
S,47.35385891684371
T,77.10448473529789
P,74.91218662141611
Q,75.74669003418191
R,35.559422163110106
S,41.0777712820078
T,31.354166778701586
P,67.77974640785538
Q,32.01762791426562
R,27.834389150173504
S,16.48679277874231
T,61.008813523264536
P,12.084824101468719
Q,51.72461476418089
R,62.760020539317786
S,83.90125080529893
T,90.568445491194
P,68.9891599065624
Q,91.7246295083026
R,72.42255734738613
S,57.45163721145878
T,78.64484045183222
P,82.23511649548097
Q,60.69006194750156
R,11.0740028480581
S,65.67646629481962
T,55.964036562924406
P,98.71515866388081
Q,63.68110017696058
R,95.26491290004499
S,59.48893711432277
T,66.01938734245954
P,23.235618228712966
Q,94.2278465964232
R,10.861865742586415
S,53.88275203432173
T,50.31204349240948
P,85.98721781469789
Q,51.14475685631602
R,53.96175659500975
S,25.186322494318894
T,43.11249515085353
P,27.71025726649568
Q,86.73812488101146
R,34.05498578263534
S,65.41494025476378
T,51.328155524356696
P,46.04097945626817
Q,27.31278044743988
R,98.17498236623666
S,17.401734614847207
T,30.353910892519906
P,89.6478650457808
Q,88.8515223130608
R,98.14272380718295
S,11.97211666322325
T,46.3292961649891
P,33.41570773732872
Q,90.74597770539158
R,94.84542250918733
S,85.28295685358766
T,30.483134306673637
P,44.1291560098343
Q,20.790717787480798
R,40.66156153461503
S,35.49063288522218
T,41.49942918447629
P,44.21787976175268
Q,47.97161456814492
R,80.50276677848225
S,99.18988429877653
T,75.56622493165477
P,21.240011140481972
Q,36.39724774111756
R,98.34136170667409
S,86.50723706436166
T,36.83401547263925
P,57.52315721114041
Q,63.217504811430075
R,69.90759926507008
S,47.37745158728447
T,30.924455222622704
P,73.04141415814863
Q,32.48251404140942
R,13.017653518431082
S,14.12443680427511
T,25.733876039951813
P,31.521835174214196
Q,26.48739294320515
R,36.20980231469622
S,76.27635755415132
T,95.94231820404038
P,87.41624494150967
Q,99.60824871611689
R,24.90337297440673
S,87.3224346480339
T,75.70189858123177
P,90.763639253186
Q,68.9956201744314
R,39.62001339212584
S,82.5757550856235
T,87.91094113938827
