label,value
T,18.37793925089501
P,47.37789497394924
Q,18.23080930845506
R,96.60261493466882
S,48.81004614864461
T,68.34000503470558
P,64.7864602250516
Q,80.8028427516478
R,85.52667526884653
S,27.116688770903842
T,71.95545327136165
P,91.76850879182479
Q,80.11177625500672
R,16.92892392283641
S,99.21215702081442
T,38.880177738577615
P,22.230911943917498
Q,86.37305701031966
R,74.18248615262996
S,62.79518361883884
T,23.246871920964097
P,88.47006467425946
Q,91.81454534304923
R,11.088812688410862
S,12.307652613976614
T,88.42726735671909
P,63.319718178708875
Q,70.86495662325854
R,60.76749688264522
S,30.046953185431615
T,48.37890906480881
P,78.68944722978176
Q,69.62611776654629
R,21.77879037953609
S,51.47199635800184
T,67.33830913459659
P,42.25237102645194
Q,20.466370040594803
R,81.68056713102615
S,73.99885650323242
T,64.93436036263441
P,88.90594079618249
Q,90.22739739654953
R,99.39335464935425
S,12.211485161304587
T,45.440365379216864
P,18.55913128873373
Q,27.853395183783938
R,19.35844841023281
S,16.158478819111973
T,58.83627914420059
P,99.33551486961642
Q,75.3080017637079
R,88.13741562022062
S,35.426057509270834
T,24.760669091017654
P,82.50688936280348
Q,35.36568758618981
R,63.29442289437356
S,98.3172536538144
T,87.54884949760847
P,53.43563047038734
Q,15.469061479252577
R,78.08518682838364
S,89.03858760593128
T,50.660335656054286
P,65.48606021673164
Q,43.919247872784155
R,78.89782875922607
S,12.180231051578524
T,11.86656367462628
P,95.57535523597288
Q,87.52524351768642
R,52.74630943467594
S,76.10303143062615
T,52.38866669187488
P,25.50802400269305
Q,78.28266208487253
R,89.77790122339853
S,45.70637647707753
T,53.42802390563559
P,92.58734572158012
Q,68.71557176619282
R,14.683996822393702
S,56.59065479944086
T,86.98089987553499
P,57.38558556255704
Q,81.08700403529788
R,97.9973591072291
S,22.46185217209221
T,76.73112569379624
P,28.25135368650208
Q,86.84067572650089
R,43.925896081291945
S,62.41022629241907
T,31.411649023109696
P,41.66191998759758
Q,49.20530924305472
R,37.68305219837185
S,77.0727159881339
T,93.59363345054425
P,35.172219011613414
Q,43.777896101872685
R,52.203887157995496
S,67.83986230733521
T,71.78226549061151
P,33.563165162407955
Q,98.35850409461567
R,45.58380672955407
S,97.53876459618122
T,10.627101898366725
P,83.58332655502686
Q,78.34606831539357
R,93.37922773927208
S,57.36287050949471
T,66.75708713326361
P,38.053641693158916
Q,76.35573371805762
R,68.25315640327429
S,14.892725231716575
T,98.09883029252926
P,61.384140692328465
Q,35.173655245822374
R,52.638749866275504
S,62.62921749577135
T,36.90895038812664
P,69.87560509323868
Q,16.68880203075565
R,79.38810348895049
S,49.27407674489569
T,57.59553391315926
P,30.914447599229522
Q,46.672050197539846
R,85.82282225739883
S,15.77458596736054
T,96.88334441785383
P,87.21956508761268
Q,56.53862385677698
R,29.109814428462737
S,44.34812827683889
T,84.72736629830497
P,44.48177470675888
Q,72.3109133028293
R,50.10220373599101
S,25.79801086107176
T,40.68122822249116
P,63.28000933911742
Q,73.65451559926217
R,66.67507719716853
S,20.946403809859305
T,87.98059540519645
P,10.262665371547657
Q,71.17882825494303
R,39.986226858449655
S,20.86996834252002
T,23.65167300522717
P,33.4690353881423
Q,83.88273542445016
R,22.741412542513476
S,11.816943274865473
T,94.54102066217914
P,40.571668213269774
Q,34.18604241547554
R,92.17395774639152
S,74.66152863347283
T,90.87200395859102
P,88.19844758425437
Q,91.9850095486298
R,12.261285426671531
S,22.262625416352222
T,93.15699761020026
P,97.13935905692011
Q,93.60523160223826
R,98.32621172209265
S,51.441199315027546
T,79.82044531693087
P,40.792911709720286
Q,83.23270356936507
R,94.57730891588068
S,31.756786099136818
T,37.03283963559548
P,45.9360040422562
Q,52.793326340648804
R,21.957732973166838
S,73.7952939315884
T,82.43193168638732
P,19.32620063602647
Q,13.56579254182451
R,92.60337296089678
S,24.231671039835945
T,45.30779361866982
P,64.71264384484638
Q,65.32678788657014
R,21.86614952136295
S,17.787659499087805
T,72.11787000500384
P,79.22854757301484
Q,83.93737888217113
R,13.161463396529134
S,89.49963659814824
T,96.48700088827955
P,65.68657348005297
Q,80.63160518853847
R,20.40599386174828
S,41.1688048286679
T,63.71415333844925
P,82.3689535232471
Q,35.19116206245439
R,18.6788385695069
S,24.14007750035627
T,20.361634571354095
P,26.64286484295551
Q,92.04518655350162
R,45.68048388949229
S,39.171430900848705
T,34.22165567849069
P,61.80253702973055
Q,60.68483110950083
R,36.30319689102002
S,11.639904869627992
T,57.58186387878565
P,65.8909377268122
Q,37.631824866659656
R,61.6834339347304
S,29.454727012634073
T,86.3750578813723
P,70.27620632938333
Q,68.50118298840589
R,34.96648233412057
S,19.430777061663782
T,47.7806607530599
P,40.56519723198818
Q,73.91921866184954
R,57.71410864813658
S,23.803932095088413
T,87.70052691763783
P,84.95234712539947
Q,85.39111288047178
R,95.89040206526548
S,76.11451286464242
T,35.21451118858582
P,26.76101774842869
Q,45.61019174432835
R,68.65193472346616
S,86.48125744733915
T,79.78567698875544
P,45.512785181583965
Q,73.11154027945861
R,82.92929157451216
S,30.51137042776477
T,71.25427130597325
P,15.592829181361546
Q,41.91298481947842
R,33.09909502507793
S,50.52001634478816
T,43.09978974123992
P,27.907097808904982
Q,28.338617059325568
R,30.182794616941667
S,51.40945137136473
T,93.91096884180435
P,45.546473292523146
Q,34.75526334837497
R,22.781412484830952
S,63.85828778613125
T,30.816168068212654
P,31.586544835225983
Q,17.232205268886855
R,57.6350055663922
S,57.06359140419694
T,65.25261424314836
P,89.21935145411082
Q,90.73167606705533
R,72.05119118438142
S,80.5609080585458
T,22.509454763410954
P,92.48241232755001
Q,15.11858850728547
R,87.39446182956625
S,36.75235308674081
T,10.209239051727273
P,13.744014079100072
Q,24.196730726000283
R,84.49647857680903
S,73.3147847385759
T,34.65268154370704
P,57.426417975263284
Q,95.82997648684969
R,41.34109429214301
S,23.24723484142084
T,67.99844641754518
P,59.17350990052469
Q,44.14423468729267
R,65.60860627737077
S,51.04234861275418
T,77.49475244642775
P,88.19113027965071
Q,46.645857671631944
R,85.55912818691806
S,73.45988165949097
T,74.94894730245932
P,52.87977527792644
Q,62.77268194560642
R,43.773510034673485
S,16.204026573178645
T,18.23596280382565
P,60.97511921425468
Q,41.21265061900763
R,15.313554675904042
S,30.90770218101621
T,36.66647250625569
P,46.49375128061296
Q,47.64402412146364
R,55.78021198841311
S,68.46760564848833
T,16.528966279128113
P,62.53825876069973
Q,53.51765174287121
R,42.91017538417586
S,42.30530804939338
T,31.724454504068895
P,50.062014821406066
Q,77.61202778995137
R,54.38742252528779
S,44.66155659543799
T,23.03645758334092
P,97.39995637336139
Q,83.3828051770984
R,43.39309784725598
S,11.323181625605999
T,29.975746785755998
P,32.3027973243463
Q,22.08669892718445
R,81.17706653459334
S,47.9815920990398
T,80.69752125733497
P,24.866666262732313
Q,23.10891804032945
R,54.86374589476579
S,53.158005885176216
T,31.66041854857407
P,74.01381724017759
Q,14.010766362884173
R,82.68060932702265
S,80.00793451053886
T,60.60018127260664
P,98.78001639245505
Q,64.14802722249593
R,78.76915789095062
S,43.74097168377663
T,63.34839431426763
P,81.76121689931222
Q,34.80374444840035
R,81.16496213316715
S,24.97088419064574
T,28.439875691027385
