label,value
T,16.302622600863664
P,54.85300959935387
Q,86.35255231525322
R,91.79800584308583
S,90.18634971928265
T,15.422840094173585
P,97.550652564703
Q,85.06741741786897
R,54.097752466291986
S,74.1829350847063
T,77.46549184864358
P,23.964791449197403
Q,94.39815062574336
R,79.80535489269013
S,14.647364756254138
T,42.615746125429865
P,62.60637452891268
Q,43.48904006296921
R,76.64072283704232
S,98.88094162357945
T,16.73665398701209
P,29.981417550997634
Q,35.99648533878312
R,12.461658329337709
S,68.76102433565083
T,37.56844962233494
P,39.13476531703454
Q,91.48393439675598
R,56.53005101113009
S,47.41811280250579
T,19.528780777251573
P,38.17124863495718
Q,79.32427065332688
R,29.37974371821535
S,61.75443246140121
T,12.01343096765683
P,65.62518734621959
Q,60.484289410669575
R,21.407384265180482
S,40.919714539004715
T,59.26175693700953
P,86.32635803772763
Q,27.612821382446132
R,45.08351500746775
S,34.28578332227761
T,69.22447228303659
P,26.316371540609104
Q,41.24635079457143
R,61.5257616540496
S,10.62375028880306
T,56.77998702281677
P,96.37011410916705
Q,18.46910253072075
R,34.22158549944541
S,24.297490520087216
T,55.594197609020604
P,58.4621703324554
Q,19.5316731831959
R,44.95198550147477
S,36.873159631531536
T,76.82518911806771
P,96.45200371071194
Q,40.1200733680453
R,10.768000395196351
S,82.17223856703934
T,96.22192449228835
P,56.81445391044896
Q,28.536354194633113
R,81.30780735984557
S,73.2825225558567
T,22.427988181815444
P,10.918456064695597
Q,72.71161277631899
R,54.76757228308187
S,19.07591837071909
T,92.40531761127828
P,76.88336556223176
Q,57.22259886088577
R,76.22390929603999
S,22.516564199395564
T,59.060892612877474
P,58.79493316713526
Q,51.3802509465677
R,17.623138532903788
S,44.33689225245637
T,94.67097525976607
P,85.49435195659099
Q,96.33936571032747
R,55.394748326028314
S,83.89227340026993
T,69.45904178786654
P,18.385260033580032
Q,86.6307097624258
R,76.644735935664
S,30.06109877067222
T,80.43661471047277
P,94.25708871860347
Q,81.69162701275279
R,49.188198251027096
S,33.0469446885014
T,95.5515670361588
P,74.93917786489143
Q,91.84481946563972
R,48.244939570760586
S,70.2896386585571
T,26.089774805976806
P,51.41572430605006
Q,14.579332709463532
R,81.56960444000126
S,43.402928252934615
T,54.53094720525443
P,62.543106848530776
Q,41.19235649237977
R,19.616892270192437
S,12.57968468448361
T,31.065057077791035
P,60.085246378034135
Q,62.796637609658774
R,41.16152543929721
S,19.136308550226317
T,41.43796266522733
P,35.37633033727056
Q,20.987279538249823
R,26.172536799098562
S,17.40771251664033
T,97.75293288778049
P,79.38372403667837
Q,28.05914851081314
R,89.85104770837992
S,51.61057083334794
T,84.77951081639597
P,88.48192504811153
Q,62.18574731345606
R,52.77129240942481
S,77.26184327486126
T,15.942546316369402
P,83.5687625658601
Q,64.00312551098082
R,89.01211484254978
S,10.473901789313745
T,62.184981667515174
P,50.08148856215205
Q,96.1133989346921
R,77.45156364575807
S,64.32894049699303
T,84.67662087060441
P,62.478329058595904
Q,67.25627652882238
R,13.671811907560471
S,97.61085172736732
T,32.55373899917083
P,15.465197166478495
Q,31.26561264197981
R,94.63153324379051
S,51.634278562466335
T,82.86610068892867
P,27.405332042180245
Q,76.25957704277543
R,89.57790651183028
S,81.29615384435877
T,20.039503205432162
P,40.24634971621353
Q,32.50215191875686
R,80.48721369093388
S,44.83121121162189
T,89.88044562248395
P,35.322482256126676
Q,84.96182503151958
R,54.65093325971698
S,58.02373159348276
T,98.95781178913447
P,75.39952645935196
Q,16.164530742480068
R,36.26979373541366
S,51.12239910610987
T,11.424141292457161
P,82.39999804849772
Q,52.9487565723065
R,82.43072545351575
S,37.223210903355984
T,52.38998838360709
P,57.358746172730726
Q,63.13962524248632
R,17.397904767189907
S,61.82393949678084
T,27.11697603971612
P,20.508368787082038
Q,91.77327242915881
R,78.59372032997352
S,41.109341406877306
T,44.8438507618358
P,80.89848378951014
Q,19.391488256661965
R,33.56422171878155
S,23.621268214801713
T,13.358395909759192
P,44.41179743524702
Q,53.88496031985924
R,29.153686358329388
S,26.81252128179284
T,15.865665712242276
P,83.03810170388999
Q,27.460779902703845
R,48.5924849280064
S,99.64760268965296
T,78.07877948202956
P,39.48418125506357
Q,71.97538525427117
R,58.8630440939985
S,64.4690685560904
T,70.1597499954748
P,61.16099266189097
Q,23.47097336518346
R,49.34626858776332
S,17.91784733394147
T,15.053549726780647
P,68.2724241935619
Q,69.62682474599282
R,83.29582971666453
S,13.464479688049414
T,32.09420696979902
P,19.363352362649707
Q,41.044481882259895
R,25.47232053894071
S,99.63213850356222
T,46.29438639326514
P,36.65834493099236
Q,22.95608204671999
R,12.460786134869501
S,34.149577477463964
T,59.338627244831834
P,31.521516166874633
Q,21.96991506002232
R,83.22605746711486
S,12.786908772754924
T,28.04121484831936
P,61.34173737933452
Q,36.902262668831
R,82.51345630241794
S,21.595372556926023
T,96.87246981062978
P,74.71684519162581
Q,32.61853270097264
R,89.91800228786411
S,18.565255482744504
T,95.68637425349536
P,79.43070861149924
Q,87.2592279009198
R,46.345954356091006
S,59.48205072574845
T,68.90299853330937
P,69.3891308501178
Q,75.12188135198252
R,26.835006099132748
S,71.56216013099319
T,23.939851453118344
P,94.589334682182
Q,40.25494154661301
R,38.75609848563246
S,31.53075090318601
T,41.7330123564117
P,32.92202012041368
Q,24.837677198360385
R,76.33062066750834
S,88.31900891199868
T,83.90211186407537
P,85.2248357602385
Q,51.91169771377544
R,69.24755633674556
S,12.669821371988075
T,11.328760675397579
P,86.39749714104904
Q,92.08125122436164
R,80.35540798977398
S,56.99297491081754
T,88.46503503068581
P,95.2175102442409
Q,76.5633059341127
R,81.03088469699756
S,84.10377271840991
T,63.72044125491504
P,54.72711255598994
Q,55.14725629233364
R,28.407344951474048
S,65.90615434620196
T,59.80682175782968
P,67.0533830434616
Q,52.334570471906446
R,34.08142507514398
S,35.611137913344635
T,60.11920944581638
P,89.6377825404124
Q,39.02726316531175
R,91.83267459276385
S,79.07648862805657
T,39.55434443675125
P,69.61352897218579
Q,45.44558318855937
R,10.39961378596631
S,24.450738578534363
T,10.102696755090761
P,40.07393397600637
Q,90.01182199780969
R,87.52879686590059
S,96.82932064053466
T,47.465043925120845
P,32.98796453809294
Q,43.12242021867022
R,31.6725820085213
S,56.46492209075623
T,71.62338546187308
P,67.25905240974726
Q,63.31542992744777
R,21.629829057648788
S,89.34190855490696
T,23.60927914641354
P,73.80688921217802
Q,29.054076870546236
R,66.36632334306577
S,81.11556458796888
T,62.574965863112986
P,87.0656381274753
Q,52.4434326137106
R,37.15501683225751
S,12.256374929287418
T,52.81738459202703
P,64.38198462379673
Q,31.474331518611127
R,20.002815995269273
S,15.60550457614941
T,14.075423029811297
P,42.27854603847678
Q,21.862754691661465
R,67.93993669675008
S,69.11504358511937
T,72.24193389876145
P,96.38848202717851
Q,14.211452194553141
R,56.29284162456089
S,44.841832752404116
T,23.396204307152324
P,39.420543645276865
Q,79.88482466133922
R,46.13117649007049
S,59.61959706828667
T,13.228238079158501
P,98.36452801213092
Q,28.893954705700995
R,51.85476059359806
S,16.79734160744106
T,41.464545086370705
P,85.66558373629312
Q,41.49756288339955
R,18.68798569364615
S,19.2299320743392
T,66.51236671009431
